Day,Month,Year,Latitude,Longitude,Acres,County,AgencyCode,Source,DDLat,DDLon,ORIG_OID
9,7,2003,21.2987671,-157.8277588,0.1,Oahu,OA6209,Honolulu Fire Dept,21.29876710N,157.82775880W,10505
24,7,2003,21.2987671,-157.8277588,0.1,Oahu,OA6210,Honolulu Fire Dept,21.29876710N,157.82775880W,10506
30,8,2012,21.280854,-157.827748,0.01,Oahu,2012_OA_0044207, ,21.28085400N,157.82774800W,10507
18,12,2020,21.280854,-157.827748,0.01,Oahu,2020_OA_0072920, ,21.28085400N,157.82774800W,10508
26,11,2011,21.2808533,-157.8277435,0.01,Oahu,OA6212,Honolulu Fire Dept,21.28085330N,157.82774350W,10509
23,7,2008,21.2808399,-157.8277435,0.1,Oahu,OA6211,Honolulu Fire Dept,21.28083990N,157.82774350W,10510
13,1,2003,21.3261433,-157.8276978,0.3,Oahu,OA6214,Honolulu Fire Dept,21.32614330N,157.82769780W,10511
15,9,2003,21.2995834,-157.8274536,1,Oahu,OA6217,Honolulu Fire Dept,21.29958340N,157.82745360W,10512
21,7,2003,21.2995834,-157.8274536,0.1,Oahu,OA6215,Honolulu Fire Dept,21.29958340N,157.82745360W,10513
14,8,2003,21.2995834,-157.8274536,0.1,Oahu,OA6216,Honolulu Fire Dept,21.29958340N,157.82745360W,10514
21,9,2005,21.2859707,-157.8274231,0.1,Oahu,OA6218,Honolulu Fire Dept,21.28597070N,157.82742310W,10515
16,1,2006,21.3719654,-157.8267975,0.1,Oahu,OA6219,Honolulu Fire Dept,21.37196540N,157.82679750W,10516
14,9,2009,21.3432903,-157.8265991,0.09,Oahu,OA6220,Honolulu Fire Dept,21.34329030N,157.82659910W,10517
4,4,2001,21.4393978,-157.8264313,0.4,Oahu,OA6221,Honolulu Fire Dept,21.43939780N,157.82643130W,10518
22,5,2010,21.2810478,-157.8262634,0.01,Oahu,OA6222,Honolulu Fire Dept,21.28104780N,157.82626340W,10519
19,12,2018,21.281042,-157.826257,0.1,Oahu,2018_OA_0075346, ,21.28104200N,157.82625700W,10520
9,7,2003,21.3131618,-157.8262177,0.3,Oahu,OA6223,Honolulu Fire Dept,21.31316180N,157.82621770W,10521
5,7,2006,21.285038,-157.8261871,0.1,Oahu,OA6224,Honolulu Fire Dept,21.28503800N,157.82618710W,10522
20,6,2012,21.276546,-157.826117,0.01,Oahu,2012_OA_0031432, ,21.27654600N,157.82611700W,10523
26,8,2013,21.293203,-157.82554,0.01,Oahu,2013_OA_0047707, ,21.29320300N,157.82554000W,10524
2,6,2017,21.293203,-157.82554,0.01,Oahu,2017_OA_0033535, ,21.29320300N,157.82554000W,10525
25,5,2020,21.290144,-157.825481,0.01,Oahu,2020_OA_0030477, ,21.29014400N,157.82548100W,10526
2,11,2015,21.315628,-157.825382,0.01,Oahu,2015_OA_0061977, ,21.31562800N,157.82538200W,10527
15,1,2006,21.2756271,-157.8252716,0.1,Oahu,OA6227,Honolulu Fire Dept,21.27562710N,157.82527160W,10528
11,11,2009,21.3045464,-157.8250122,0.01,Oahu,OA6228,Honolulu Fire Dept,21.30454640N,157.82501220W,10529
17,1,2003,21.3210793,-157.8248596,0.7,Oahu,OA6229,DOFAW,21.32107930N,157.82485960W,10530
29,5,2007,21.2864933,-157.8247375,0.1,Oahu,OA6230,Honolulu Fire Dept,21.28649330N,157.82473750W,10531
4,1,2002,21.4389839,-157.8247223,1,Oahu,OA6231,Honolulu Fire Dept,21.43898390N,157.82472230W,10532
19,6,2005,21.2995472,-157.824646,0.1,Oahu,OA6232,Honolulu Fire Dept,21.29954720N,157.82464600W,10533
5,9,2010,21.2883682,-157.8246002,1,Oahu,OA6233,Honolulu Fire Dept,21.28836820N,157.82460020W,10534
8,6,2002,21.4363022,-157.8245087,1,Oahu,OA6234,Honolulu Fire Dept,21.43630220N,157.82450870W,10535
4,7,2008,21.2744694,-157.8243408,1,Oahu,OA6235,Honolulu Fire Dept,21.27446940N,157.82434080W,10536
23,10,2011,21.2927284,-157.8242035,0.01,Oahu,OA6237,Honolulu Fire Dept,21.29272840N,157.82420350W,10537
5,10,2002,21.2927132,-157.8242035,0.1,Oahu,OA6236,Honolulu Fire Dept,21.29271320N,157.82420350W,10538
28,12,2002,21.2782478,-157.8240204,0.1,Oahu,OA6238,Honolulu Fire Dept,21.27824780N,157.82402040W,10539
22,7,2010,21.2799702,-157.8238373,0.01,Oahu,OA6239,Honolulu Fire Dept,21.27997020N,157.82383730W,10540
22,9,2011,21.2875519,-157.8236847,0.01,Oahu,OA6241,Honolulu Fire Dept,21.28755190N,157.82368470W,10541
24,6,2007,21.2875385,-157.8236847,0.1,Oahu,OA6240,Honolulu Fire Dept,21.28753850N,157.82368470W,10542
3,6,2011,21.2900581,-157.8236542,1,Oahu,OA6242,Honolulu Fire Dept,21.29005810N,157.82365420W,10543
4,10,2008,21.2766895,-157.8235779,0.1,Oahu,OA6243,Honolulu Fire Dept,21.27668950N,157.82357790W,10544
4,7,2010,21.4157257,-157.8235626,0.01,Oahu,OA6244,Honolulu Fire Dept,21.41572570N,157.82356260W,10545
26,3,2003,21.279295,-157.8230743,0.1,Oahu,OA6245,Honolulu Fire Dept,21.27929500N,157.82307430W,10546
22,4,2013,21.278418,-157.822905,0.01,Oahu,2013_OA_0023738, ,21.27841800N,157.82290500W,10547
14,10,2020,21.295956,-157.822836,0.01,Oahu,2020_OA_0059995, ,21.29595600N,157.82283600W,10548
4,7,2006,21.2715302,-157.8228149,1,Oahu,OA6247,Honolulu Fire Dept,21.27153020N,157.82281490W,10549
5,7,2004,21.2715302,-157.8228149,0.1,Oahu,OA6248,Honolulu Fire Dept,21.27153020N,157.82281490W,10550
22,3,2020,21.271553,-157.82273,0.01,Oahu,2020_OA_0018278, ,21.27155300N,157.82273000W,10551
26,4,2010,21.4379082,-157.8226471,0.01,Oahu,OA6249,Honolulu Fire Dept,21.43790820N,157.82264710W,10552
6,9,2003,21.3471394,-157.8226013,0.1,Oahu,OA6250,Honolulu Fire Dept,21.34713940N,157.82260130W,10553
27,1,2002,21.2709522,-157.822525,0.1,Oahu,OA6251,Honolulu Fire Dept,21.27095220N,157.82252500W,10554
8,5,2006,21.2709522,-157.822525,0.1,Oahu,OA6252,Honolulu Fire Dept,21.27095220N,157.82252500W,10555
12,9,2007,21.2709522,-157.822525,0.1,Oahu,OA6253,Honolulu Fire Dept,21.27095220N,157.82252500W,10556
14,9,2008,21.3074226,-157.8224945,0.01,Oahu,OA6254,Honolulu Fire Dept,21.30742260N,157.82249450W,10557
2,10,2020,21.311893,-157.822483,0.1,Oahu,2020_OA_0057694, ,21.31189300N,157.82248300W,10558
23,6,2020,21.286498,-157.822436,0.25,Oahu,2020_OA_0036292, ,21.28649800N,157.82243600W,10559
8,8,2020,21.286498,-157.822436,0.01,Oahu,2020_OA_0045633, ,21.28649800N,157.82243600W,10560
18,5,2019,21.275505,-157.822412,0.01,Oahu,2019_OA_0031314, ,21.27550500N,157.82241200W,10561
4,7,2004,21.2774811,-157.8223267,0.2,Oahu,OA6255,Honolulu Fire Dept,21.27748110N,157.82232670W,10562
12,7,2005,21.2774811,-157.8223267,0.1,Oahu,OA6256,Honolulu Fire Dept,21.27748110N,157.82232670W,10563
4,7,2005,21.2769737,-157.8222961,0.1,Oahu,OA6257,Honolulu Fire Dept,21.27697370N,157.82229610W,10564
5,9,2020,21.451171,-157.822294,0.02,Oahu,2020_OA_0051757, ,21.45117100N,157.82229400W,10565
5,8,2003,21.2749882,-157.822113,1,Oahu,OA6258,Honolulu Fire Dept,21.27498820N,157.82211300W,10566
5,10,2007,21.2749882,-157.822113,0.1,Oahu,OA6259,Honolulu Fire Dept,21.27498820N,157.82211300W,10567
16,10,2001,21.3455296,-157.7107391,0.1,Oahu,OA6760,Honolulu Fire Dept,21.34552960N,157.71073910W,11284
10,11,2020,21.275002,-157.82211,0.01,Oahu,2020_OA_0065357, ,21.27500200N,157.82211000W,10568
17,10,2009,21.2919369,-157.8219299,1,Oahu,OA6260,Honolulu Fire Dept,21.29193690N,157.82192990W,10569
4,7,2006,21.2920151,-157.8218842,0.2,Oahu,OA6261,Honolulu Fire Dept,21.29201510N,157.82188420W,10570
11,7,2012,21.274609,-157.821821,0.01,Oahu,2012_OA_0035170, ,21.27460900N,157.82182100W,10571
12,10,2011,21.2746181,-157.8218079,0.1,Oahu,OA6265,Honolulu Fire Dept,21.27461810N,157.82180790W,10572
4,7,2004,21.273468,-157.8218079,0.1,Oahu,OA6264,Honolulu Fire Dept,21.27346800N,157.82180790W,10573
4,8,2002,21.2735195,-157.8217621,0.1,Oahu,OA6266,Honolulu Fire Dept,21.27351950N,157.82176210W,10574
4,7,2006,21.3062325,-157.821701,0.1,Oahu,OA6267,Honolulu Fire Dept,21.30623250N,157.82170100W,10575
6,7,2004,21.2925358,-157.8215942,0.1,Oahu,OA6268,Honolulu Fire Dept,21.29253580N,157.82159420W,10576
12,6,2010,21.2739353,-157.8213348,0.01,Oahu,OA6269,Honolulu Fire Dept,21.27393530N,157.82133480W,10577
16,6,2005,21.2942924,-157.8213043,1,Oahu,OA6270,Honolulu Fire Dept,21.29429240N,157.82130430W,10578
17,10,2004,21.2942581,-157.8212433,0.1,Oahu,OA6271,Honolulu Fire Dept,21.29425810N,157.82124330W,10579
19,5,2009,21.2716751,-157.8212433,1,Oahu,OA6272,Honolulu Fire Dept,21.27167510N,157.82124330W,10580
4,7,2005,21.2869892,-157.821167,0.1,Oahu,OA6273,Honolulu Fire Dept,21.28698920N,157.82116700W,10581
4,10,2011,21.2725201,-157.8211365,0.01,Oahu,OA6274,Honolulu Fire Dept,21.27252010N,157.82113650W,10582
20,5,2008,21.2658939,-157.821106,0.1,Oahu,OA6275,Honolulu Fire Dept,21.26589390N,157.82110600W,10583
14,8,2004,21.2774754,-157.8209991,0.1,Oahu,OA6276,Honolulu Fire Dept,21.27747540N,157.82099910W,10584
9,11,2011,21.2768078,-157.8209381,0.1,Oahu,OA6277,Honolulu Fire Dept,21.27680780N,157.82093810W,10585
14,4,2007,21.2638397,-157.8208313,0.1,Oahu,OA6278,Honolulu Fire Dept,21.26383970N,157.82083130W,10586
4,7,2003,21.2876415,-157.820816,0.2,Oahu,OA6280,Honolulu Fire Dept,21.28764150N,157.82081600W,10587
21,8,2009,21.2744465,-157.820816,0.01,Oahu,OA6279,Honolulu Fire Dept,21.27444650N,157.82081600W,10588
27,4,2004,21.2849522,-157.8207245,0.1,Oahu,OA6281,Honolulu Fire Dept,21.28495220N,157.82072450W,10589
14,9,2002,21.3029499,-157.8207092,0.1,Oahu,OA6282,Honolulu Fire Dept,21.30294990N,157.82070920W,10590
6,1,2019,21.284974,-157.820685,0.01,Oahu,2019_OA_0001135, ,21.28497400N,157.82068500W,10591
29,7,2015,21.452292,-157.820644,0.01,Oahu,2015_OA_0042530, ,21.45229200N,157.82064400W,10592
19,7,2003,21.2918453,-157.8206177,1,Oahu,OA6283,Honolulu Fire Dept,21.29184530N,157.82061770W,10593
30,11,2010,21.2870407,-157.8203888,0.01,Oahu,OA6284,Honolulu Fire Dept,21.28704070N,157.82038880W,10594
9,7,2008,21.2876778,-157.8203278,0.1,Oahu,OA6285,Honolulu Fire Dept,21.28767780N,157.82032780W,10595
13,3,2016,21.299556,-157.820157,0.1,Oahu,2016_OA_0015133, ,21.29955600N,157.82015700W,10596
16,10,2019,21.293503,-157.820038,0.05,Oahu,2019_OA_0065253, ,21.29350300N,157.82003800W,10597
12,8,2019,21.289626,-157.819614,0.01,Oahu,2019_OA_0050912, ,21.28962600N,157.81961400W,10598
16,8,2003,21.3487282,-157.8194275,1,Oahu,OA6289,Honolulu Fire Dept,21.34872820N,157.81942750W,10599
16,7,2011,21.2748718,-157.8191986,0.01,Oahu,OA6290,Honolulu Fire Dept,21.27487180N,157.81919860W,10600
19,4,2010,21.3488255,-157.818985,0.1,Oahu,OA6291,Honolulu Fire Dept,21.34882550N,157.81898500W,10601
21,10,2008,21.2881756,-157.8187256,0.1,Oahu,OA6292,Honolulu Fire Dept,21.28817560N,157.81872560W,10602
29,1,2013,21.291428,-157.818556,0.01,Oahu,2013_OA_0006522, ,21.29142800N,157.81855600W,10603
18,11,2005,21.2751617,-157.8183594,0.1,Oahu,OA6294,Honolulu Fire Dept,21.27516170N,157.81835940W,10604
21,7,2007,21.2751617,-157.8183594,0.1,Oahu,OA6295,Honolulu Fire Dept,21.27516170N,157.81835940W,10605
13,10,2002,21.2751141,-157.8182983,0.1,Oahu,OA6296,Honolulu Fire Dept,21.27511410N,157.81829830W,10606
17,8,2020,21.288032,-157.818272,0.01,Oahu,2020_OA_0047837, ,21.28803200N,157.81827200W,10607
21,10,2001,21.2602005,-157.818222,1,Oahu,OA6297,Honolulu Fire Dept,21.26020050N,157.81822200W,10608
3,9,2008,21.2932262,-157.8181763,0.1,Oahu,OA6298,Honolulu Fire Dept,21.29322620N,157.81817630W,10609
16,4,2007,21.2880592,-157.8179932,0.1,Oahu,OA6299,Honolulu Fire Dept,21.28805920N,157.81799320W,10610
5,7,2007,21.2930546,-157.8179321,1,Oahu,OA6300,Honolulu Fire Dept,21.29305460N,157.81793210W,10611
28,1,2009,21.2908325,-157.8177795,0.01,Oahu,OA6301,Honolulu Fire Dept,21.29083250N,157.81777950W,10612
29,8,2014,21.315359,-157.817687,0.01,Oahu,2014_OA_0045518, ,21.31535900N,157.81768700W,10613
29,6,2011,21.2881432,-157.8175964,0.02,Oahu,OA6302,Honolulu Fire Dept,21.28814320N,157.81759640W,10614
24,2,2010,21.29035,-157.8175049,1,Oahu,OA6303,Honolulu Fire Dept,21.29035000N,157.81750490W,10615
29,11,2011,21.2836227,-157.8173981,0.01,Oahu,OA6304,Honolulu Fire Dept,21.28362270N,157.81739810W,10616
19,3,2012,21.288186,-157.817358,1,Oahu,2012_OA_0014328, ,21.28818600N,157.81735800W,10617
21,5,2019,21.289927,-157.817182,0.01,Oahu,2019_OA_0032111, ,21.28992700N,157.81718200W,10618
31,12,2009,21.3113022,-157.8171692,0.01,Oahu,OA6306,Honolulu Fire Dept,21.31130220N,157.81716920W,10619
17,3,2011,21.2905922,-157.8171387,0.25,Oahu,OA6307,Honolulu Fire Dept,21.29059220N,157.81713870W,10620
17,4,2010,21.2581482,-157.8171387,0.05,Oahu,OA6308,Honolulu Fire Dept,21.25814820N,157.81713870W,10621
25,4,2012,21.25813,-157.817117,0.01,Oahu,2012_OA_0020992, ,21.25813000N,157.81711700W,10622
16,2,2012,21.289403,-157.816922,0.05,Oahu,2012_OA_0008463, ,21.28940300N,157.81692200W,10623
20,4,2005,21.2907181,-157.816864,0.1,Oahu,OA6311,Honolulu Fire Dept,21.29071810N,157.81686400W,10624
1,1,2003,21.4087925,-157.8168488,0.1,Oahu,OA6312,Honolulu Fire Dept,21.40879250N,157.81684880W,10625
23,3,2005,21.2902775,-157.8166656,1,Oahu,OA6313,Honolulu Fire Dept,21.29027750N,157.81666560W,10626
4,7,2006,21.2812767,-157.8164825,0.1,Oahu,OA6314,Honolulu Fire Dept,21.28127670N,157.81648250W,10627
30,5,2003,21.2882881,-157.8164215,0.1,Oahu,OA6315,Honolulu Fire Dept,21.28828810N,157.81642150W,10628
1,1,2007,21.2882881,-157.8164215,0.1,Oahu,OA6317,Honolulu Fire Dept,21.28828810N,157.81642150W,10629
25,6,2008,21.2882881,-157.8164215,0.1,Oahu,OA6316,Honolulu Fire Dept,21.28828810N,157.81642150W,10630
4,4,2015,21.288304,-157.816413,0.01,Oahu,2015_OA_0019341, ,21.28830400N,157.81641300W,10631
31,1,2009,21.4231396,-157.8163757,0.01,Oahu,OA6318,Honolulu Fire Dept,21.42313960N,157.81637570W,10632
25,10,2019,21.29089,-157.816243,0.1,Oahu,2019_OA_0067268, ,21.29089000N,157.81624300W,10633
29,7,2008,21.2906532,-157.8161316,1,Oahu,OA6319,Honolulu Fire Dept,21.29065320N,157.81613160W,10634
7,4,2005,21.2906723,-157.8160553,0.1,Oahu,OA6320,Honolulu Fire Dept,21.29067230N,157.81605530W,10635
29,5,2003,21.2963524,-157.815918,0.1,Oahu,OA6321,Honolulu Fire Dept,21.29635240N,157.81591800W,10636
21,3,2012,21.415205,-157.81571,0.01,Oahu,2012_OA_0014760, ,21.41520500N,157.81571000W,10637
21,6,2003,21.2962971,-157.8156433,0.1,Oahu,OA6323,Honolulu Fire Dept,21.29629710N,157.81564330W,10638
9,6,2003,21.4512463,-157.8148804,0.1,Oahu,OA6324,Honolulu Fire Dept,21.45124630N,157.81488040W,10639
3,5,2018,21.290348,-157.81488,0.01,Oahu,2018_OA_0027301, ,21.29034800N,157.81488000W,10640
15,7,2010,21.2903156,-157.8148346,0.1,Oahu,OA6325,Honolulu Fire Dept,21.29031560N,157.81483460W,10641
31,5,2012,21.28865,-157.814786,0.1,Oahu,2012_OA_0027629, ,21.28865000N,157.81478600W,10642
14,3,2007,21.4162769,-157.8145447,0.1,Oahu,OA6327,Honolulu Fire Dept,21.41627690N,157.81454470W,10643
23,10,2002,21.2989502,-157.8145294,0.1,Oahu,OA6328,Honolulu Fire Dept,21.29895020N,157.81452940W,10644
17,8,2019,21.27762,-157.814475,0.01,Oahu,2019_OA_0052265, ,21.27762000N,157.81447500W,10645
18,11,2015,21.29607,-157.814428,0.01,Oahu,2015_OA_0064982, ,21.29607000N,157.81442800W,10646
26,3,2012,21.448366,-157.814393,0.01,Oahu,2012_OA_0015692, ,21.44836600N,157.81439300W,10647
22,8,2020,21.278717,-157.814153,0.01,Oahu,2020_OA_0048749, ,21.27871700N,157.81415300W,10648
7,9,2017,21.278744,-157.813917,0.01,Oahu,2017_OA_0053807, ,21.27874400N,157.81391700W,10649
21,1,2001,21.306778,-157.8138123,1,Oahu,OA6330,Honolulu Fire Dept,21.30677800N,157.81381230W,10650
10,2,2003,21.3310089,-157.8137512,0.1,Oahu,OA6331,Honolulu Fire Dept,21.33100890N,157.81375120W,10651
5,8,2017,21.284402,-157.813694,0.01,Oahu,2017_OA_0047004, ,21.28440200N,157.81369400W,10652
2,3,2001,21.4121571,-157.8136292,0.1,Oahu,OA6332,Honolulu Fire Dept,21.41215710N,157.81362920W,10653
9,4,2001,21.4200153,-157.8135529,0.1,Oahu,OA6333,Honolulu Fire Dept,21.42001530N,157.81355290W,10654
4,7,2009,21.4210606,-157.8132782,0.01,Oahu,OA6334,Honolulu Fire Dept,21.42106060N,157.81327820W,10655
3,7,2005,21.2690125,-157.8132019,0.1,Oahu,OA6335,Honolulu Fire Dept,21.26901250N,157.81320190W,10656
17,8,2019,21.256057,-157.813192,0.01,Oahu,2019_OA_0052258, ,21.25605700N,157.81319200W,10657
8,8,2018,21.305308,-157.813109,0.01,Oahu,2018_OA_0047320, ,21.30530800N,157.81310900W,10658
23,10,2002,21.307291,-157.812973,0.1,Oahu,OA6336,Honolulu Fire Dept,21.30729100N,157.81297300W,10659
28,12,2005,21.3791409,-157.8127289,0.1,Oahu,OA6337,Honolulu Fire Dept,21.37914090N,157.81272890W,10660
1,3,2015,21.287334,-157.812648,0.01,Oahu,2015_OA_0012458, ,21.28733400N,157.81264800W,10661
20,9,2010,21.2562962,-157.8125458,0.01,Oahu,OA6960,Honolulu Fire Dept,21.25629620N,157.81254580W,10662
11,7,2009,21.2562828,-157.8125458,1,Oahu,OA6338,Honolulu Fire Dept,21.25628280N,157.81254580W,10663
26,9,2020,21.295643,-157.812479,1,Oahu,2020_OA_0056297, ,21.29564300N,157.81247900W,10664
12,10,2013,21.295643,-157.812479,0.1,Oahu,2013_OA_0056415, ,21.29564300N,157.81247900W,10665
22,2,2020,21.287464,-157.812455,0.1,Oahu,2020_OA_0011779, ,21.28746400N,157.81245500W,10666
5,7,2002,21.2956028,-157.8124237,0.1,Oahu,OA6339,Honolulu Fire Dept,21.29560280N,157.81242370W,10667
27,3,2015,21.295617,-157.812415,30,Oahu,2015_OA_0017530, ,21.29561700N,157.81241500W,10668
25,2,2015,21.295617,-157.812415,2,Oahu,2015_OA_0011682, ,21.29561700N,157.81241500W,10669
8,6,2016,21.295617,-157.812415,1,Oahu,2016_OA_0033486, ,21.29561700N,157.81241500W,10670
5,7,2007,21.2955055,-157.8122101,36,Oahu,OA6340,DOFAW,21.29550550N,157.81221010W,10671
21,1,2012,21.285505,-157.812198,0.05,Oahu,2012_OA_0003848, ,21.28550500N,157.81219800W,10672
9,7,2007,21.2954903,-157.8121796,1,Oahu,OA6342,Honolulu Fire Dept,21.29549030N,157.81217960W,10673
29,4,2019,21.256387,-157.812135,0.1,Oahu,2019_OA_0026687, ,21.25638700N,157.81213500W,10674
16,4,2019,21.287124,-157.812129,0.01,Oahu,2019_OA_0023899, ,21.28712400N,157.81212900W,10675
23,6,2019,21.304447,-157.811999,0.2,Oahu,2019_OA_0039589, ,21.30444700N,157.81199900W,10676
6,1,2007,21.2869434,-157.8119507,0.1,Oahu,OA6343,Honolulu Fire Dept,21.28694340N,157.81195070W,10677
24,9,2020,21.296538,-157.811842,15,Oahu,2020_OA_0055716, ,21.29653800N,157.81184200W,10678
22,8,2020,21.256115,-157.811711,2,Oahu,2020_OA_0048768, ,21.25611500N,157.81171100W,10679
30,7,2014,21.44278,-157.811632,0.01,Oahu,2014_OA_0039967, ,21.44278000N,157.81163200W,10680
19,6,2020,21.281466,-157.811588,0.01,Oahu,2020_OA_0035571, ,21.28146600N,157.81158800W,10681
25,9,2005,21.2949505,-157.8115692,0.1,Oahu,OA6344,Honolulu Fire Dept,21.29495050N,157.81156920W,10682
24,8,2013,21.271598,-157.811562,0.01,Oahu,2013_OA_0047401, ,21.27159800N,157.81156200W,10683
23,11,2017,21.442771,-157.811527,0.01,Oahu,2017_OA_0070792, ,21.44277100N,157.81152700W,10684
19,12,2018,21.442771,-157.811527,0.01,Oahu,2018_OA_0075449, ,21.44277100N,157.81152700W,10685
26,3,2011,21.2695484,-157.8114166,0.01,Oahu,OA6345,Honolulu Fire Dept,21.26954840N,157.81141660W,10686
9,7,2010,21.4244766,-157.8113251,0.01,Oahu,OA6346,Honolulu Fire Dept,21.42447660N,157.81132510W,10687
17,6,2009,21.4422741,-157.811264,0.1,Oahu,OA6347,Honolulu Fire Dept,21.44227410N,157.81126400W,10688
26,10,2013,21.442288,-157.811255,0.1,Oahu,2013_OA_0058799, ,21.44228800N,157.81125500W,10689
13,7,2004,21.2562656,-157.8110962,0.1,Oahu,OA6348,Honolulu Fire Dept,21.25626560N,157.81109620W,10690
27,4,2017,21.256053,-157.81099,0.01,Oahu,2017_OA_0025841, ,21.25605300N,157.81099000W,10691
12,8,2019,21.434687,-157.810946,0.01,Oahu,2019_OA_0051030, ,21.43468700N,157.81094600W,10692
5,6,2005,21.2689304,-157.8108826,1,Oahu,OA6349,Honolulu Fire Dept,21.26893040N,157.81088260W,10693
17,9,2019,21.256254,-157.810702,0.05,Oahu,2019_OA_0059339, ,21.25625400N,157.81070200W,10694
13,10,2016,21.313555,-157.81032,0.01,Oahu,2016_OA_0058898, ,21.31355500N,157.81032000W,10695
30,9,2018,21.268317,-157.810255,0.05,Oahu,2018_OA_0058352, ,21.26831700N,157.81025500W,10696
12,5,2016,21.268426,-157.809989,0.01,Oahu,2016_OA_0027883, ,21.26842600N,157.80998900W,10697
29,9,2004,21.4338589,-157.809967,1,Oahu,OA6351,Honolulu Fire Dept,21.43385890N,157.80996700W,10698
10,7,2006,21.3996201,-157.8099213,0.1,Oahu,OA6352,Honolulu Fire Dept,21.39962010N,157.80992130W,10699
17,11,2018,21.25581,-157.809902,0.01,Oahu,2018_OA_0068316, ,21.25581000N,157.80990200W,10700
4,10,2013,21.440973,-157.809888,0.03,Oahu,2013_OA_0054950, ,21.44097300N,157.80988800W,10701
10,5,2003,21.3100567,-157.8097229,0.1,Oahu,OA6353,Honolulu Fire Dept,21.31005670N,157.80972290W,10702
31,12,2002,21.4336815,-157.809433,0.1,Oahu,OA6354,Honolulu Fire Dept,21.43368150N,157.80943300W,10703
15,10,2011,21.2559624,-157.8091888,0.25,Oahu,OA6359,Honolulu Fire Dept,21.25596240N,157.80918880W,10704
30,5,2011,21.2559624,-157.8091888,0.01,Oahu,OA6358,Honolulu Fire Dept,21.25596240N,157.80918880W,10705
8,9,2005,21.255949,-157.8091888,4,Oahu,OA6356,Honolulu Fire Dept,21.25594900N,157.80918880W,10706
15,11,2003,21.255949,-157.8091888,3,Oahu,OA6355,Honolulu Fire Dept,21.25594900N,157.80918880W,10707
9,9,2005,21.255949,-157.8091888,0.1,Oahu,OA6357,Honolulu Fire Dept,21.25594900N,157.80918880W,10708
24,10,2018,21.255963,-157.809187,1.5,Oahu,2018_OA_0063218, ,21.25596300N,157.80918700W,10709
14,3,2015,21.255963,-157.809187,0.25,Oahu,2015_OA_0014917, ,21.25596300N,157.80918700W,10710
18,9,2020,21.255963,-157.809187,0.25,Oahu,2020_OA_0054567, ,21.25596300N,157.80918700W,10711
19,12,2014,21.255963,-157.809187,0.05,Oahu,2014_OA_0066155, ,21.25596300N,157.80918700W,10712
29,9,2020,21.255963,-157.809187,0.02,Oahu,2020_OA_0056961, ,21.25596300N,157.80918700W,10713
27,9,2017,21.255963,-157.809187,0.01,Oahu,2017_OA_0058054, ,21.25596300N,157.80918700W,10714
2,5,2016,21.419196,-157.809131,0.1,Oahu,2016_OA_0025882, ,21.41919600N,157.80913100W,10715
2,12,2012,21.296431,-157.809035,3,Oahu,2012_OA_0062791, ,21.29643100N,157.80903500W,10716
18,1,2012,21.405034,-157.809034,0.01,Oahu,2012_OA_0003219, ,21.40503400N,157.80903400W,10717
11,3,2001,21.4287167,-157.809021,0.5,Oahu,OA6362,Honolulu Fire Dept,21.42871670N,157.80902100W,10718
3,11,2012,21.410371,-157.808701,0.01,Oahu,2012_OA_0056268, ,21.41037100N,157.80870100W,10719
20,4,2014,21.410371,-157.808701,0.01,Oahu,2014_OA_0020539, ,21.41037100N,157.80870100W,10720
20,2,2007,21.2848263,-157.8086395,0.1,Oahu,OA6364,Honolulu Fire Dept,21.28482630N,157.80863950W,10721
4,7,2003,21.4107399,-157.8080902,0.1,Oahu,OA6365,Honolulu Fire Dept,21.41073990N,157.80809020W,10722
3,4,2011,21.2697449,-157.8078461,0.01,Oahu,OA6367,Honolulu Fire Dept,21.26974490N,157.80784610W,10724
4,7,2006,21.2697315,-157.8078461,1,Oahu,OA6366,Honolulu Fire Dept,21.26973150N,157.80784610W,10725
6,6,2014,21.269737,-157.807811,0.01,Oahu,2014_OA_0029389, ,21.26973700N,157.80781100W,10726
6,7,2004,21.4073296,-157.8077545,0.1,Oahu,OA6368,Honolulu Fire Dept,21.40732960N,157.80775450W,10727
2,8,2010,21.2697124,-157.8077087,0.01,Oahu,OA6370,Honolulu Fire Dept,21.26971240N,157.80770870W,10728
21,1,2006,21.2696972,-157.8077087,0.1,Oahu,OA6369,Honolulu Fire Dept,21.26969720N,157.80770870W,10729
23,5,2015,21.269712,-157.807702,7,Oahu,2015_OA_0029016, ,21.26971200N,157.80770200W,10730
22,10,2004,21.4312954,-157.8075714,0.1,Oahu,OA6371,Honolulu Fire Dept,21.43129540N,157.80757140W,10731
9,8,2020,21.255707,-157.807537,0.01,Oahu,2020_OA_0045978, ,21.25570700N,157.80753700W,10732
